,Symbol,Name,Industry,IndustryCode
2030,FTCVU,Fintech Acquisition Corp V,기타 금융업,556010
2031,FNLC,First Bancorp Inc,은행,551010
2032,HLAH,Hamilton Lane Alliance Holdings I Inc Class A,기타 금융업,556010
2033,ITIC,Investors Title Co,보험,553010
2034,SDACU,Sustainable Development Acquisition I Corp,기타 금융업,556010
2035,UEPS,Net 1 UEPS Technologies Inc,전문 및 상업 서비스,522030
2036,CFV,CF Acquisition V Corp Class A,기타 금융업,556010
2037,PPTA,Perpetua Resources Corp,메탈&마이닝,512010
2038,KSMT,Kismet Acquisition One Corp,기타 금융업,556010
2039,CRSA,Crescent Acquisition Corp Class A,기타 금융업,556010
2040,ZEUS,Olympic Steel Inc,메탈&마이닝,512010
2041,CMMB,Chemomab Therapeutics Ltd ADR,생명과학 및 메디컬 리서치,562020
2042,VIRX,Viracta Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2043,PSACU,Property Solutions Acquisition Corp Unit,기타 금융업,556010
2044,MACQU,MCAP Acquisition Corp,기타 금융업,556010
2045,MUDS,Mudrick Capital Acquisition Corporation II Class A,기타 금융업,556010
2046,CCB,Coastal Financial Corp (EVERETT),은행,551010
2047,WHF,WhiteHorse Finance Inc,다양한 금융서비스,555010
2048,PCYO,Pure Cycle Corp,수도 유틸리티,591030
2049,SEEL,Seelos Therapeutics Inc,제약,562010
2050,RAACU,Revolution Acceleration Acquisition Corp,기타 금융업,556010
2051,ACACU,Acies Acquisition Corp,기타 금융업,556010
2052,NWPX,Northwest Pipe Co,메탈&마이닝,512010
2053,ABUS,Arbutus Biopharma Corp,제약,562010
2054,QH,Quhuo Ltd ADR,화물 및 물류 서비스,524050
2055,CHPMU,CHP Merger Corp Unit,기타 금융업,556010
2056,SSAAU,Science Strategic Acquisition Alpha Corp,기타 금융업,556010
2057,BYTSU,BYTE Acquisition Corp,기타 금융업,556010
2058,UTMD,Utah Medical Products Inc,헬스케어 장비 및 용품,561010
2059,CRNT,Ceragon Networks Ltd,커뮤니케이션 및 네트워킹,571020
2060,HBMD,Howard Bancorp Inc,은행,551010
2061,VIH,VPC Impact Acquisition Holdings Class A,기타 금융업,556010
2062,STWO,ACON S2 Acquisition Corp Class A,기타 금융업,556010
2063,LNDC,Landec Corp,식품 및 담배,541020
2064,FMIVU,Forum Merger IV Corp,기타 금융업,556010
2065,TFFP,TFF Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2066,UIHC,United Insurance Holdings Corp,보험,553010
2067,GSMG,Glory Star New Media Group Holdings Ltd,미디어 및 출판,533020
2068,IGACU,IG Acquisition Corp,기타 금융업,556010
2069,AGGRU,Agile Growth Corp,기타 금융업,556010
2070,BLCT,BlueCity Holdings Ltd ADR,소프트웨어 및 IT서비스,572010
2071,CRESY,Cresud SACIF y A ADR,통신 서비스,574010
2072,WAFDP,Washington Federal Inc ADR,은행,551010
2073,SILC,Silicom Ltd,커뮤니케이션 및 네트워킹,571020
2074,ENFA,890 5th Avenue Partners Inc Class A,기타 금융업,556010
2075,LMNR,Limoneira Co,식품 및 담배,541020
2076,KLDO,Kaleido Biosciences Inc,생명과학 및 메디컬 리서치,562020
2077,CFVIU,CF Acquisition Corp VI,기타 금융업,556010
2078,ORPH,Orphazyme A/S ADR,생명과학 및 메디컬 리서치,562020
2079,NMCI,Navios Maritime Containers LP Unit,화물 및 물류 서비스,524050
2080,PSAGU,Property Solutions Acquisition Corp II,기타 금융업,556010
2081,PBFS,Pioneer Bancorp Inc,은행,551010
2082,ONCR,Oncorus Inc,생명과학 및 메디컬 리서치,562020
2083,WTRH,Waitr Holdings Inc,소프트웨어 및 IT서비스,572010
2084,CLVR,Clever Leaves Holdings Inc,식품 및 담배,541020
2085,KLAQ,KL Acquisition Corp Class A,기타 금융업,556010
2086,UBX,UNITY Biotechnology Inc,생명과학 및 메디컬 리서치,562020
2087,TZPS,TZP Strategies Acquisition Corp Class A,기타 금융업,556010
2088,TCBIO,Texas Capital Bancshares Inc ADR,은행,551010
2089,PFIS,Peoples Financial Services Corp,은행,551010
2090,ACTG,Acacia Research Corp,전문 및 상업 서비스,522030
2091,LMRK,Landmark Infrastructure Partners LP Unit,부동산 운영 관리,601010
2092,EXPCU,Experience Investment Corp Unit,기타 금융업,556010
2093,SRACU,Stable Road Acquisition Corp Unit,기타 금융업,556010
2094,GLRE,Greenlight Capital Re Ltd Class A,보험,553010
2095,IMCC,IM Cannabis Corp,제약,562010
2096,CLRM,Clarim Acquisition Corp Class A,기타 금융업,556010
2097,PWFL,PowerFleet Inc,소프트웨어 및 IT서비스,572010
2098,TSIBU,Tishman Speyer Innovation II Corp,기타 금융업,556010
2099,IMUX,Immunic Inc,생명과학 및 메디컬 리서치,562020
2100,LEGAU,Lead Edge Growth Opportunities Ltd,기타 금융업,556010
2101,CNTY,Century Casinos Inc,호텔 및 엔터테인먼트,533010
2102,UXIN,Uxin Ltd ADR,소프트웨어 및 IT서비스,572010
2103,GPACU,Global Partner Acquisition II Corp,기타 금융업,556010
2104,COVAU,COVA Acquisition Corp,기타 금융업,556010
2105,GXIIU,GX Acquisition II Corp,기타 금융업,556010
2106,COGT,Cogent Biosciences Inc,생명과학 및 메디컬 리서치,562020
2107,OEPWU,One Equity Partners Open Water I Corp,기타 금융업,556010
2108,JCICU,Jack Creek Investment Corp.,기타 금융업,556010
2109,ACAHU,Atlantic Coastal Acquisition Corp,기타 금융업,556010
2110,PLMIU,Plum Acquisition I Corp,기타 금융업,556010
2111,CSSE,Chicken Soup for The Soul Entertainment Inc Class A,미디어 및 출판,533020
2112,HYACU,Haymaker Acquisition Corp III Unit,기타 금융업,556010
2113,BATRA,Liberty Media Corp Series A,미디어 및 출판,533020
2114,TWLVU,Twelve Seas Investment Co II,기타 금융업,556010
2115,DHCAU,DHC Acquisition Corp,기타 금융업,556010
2116,IIII,Insu Acquisition Corp III Class A,기타 금융업,556010
2117,CDAK,Codiak BioSciences  Inc.,생명과학 및 메디컬 리서치,562020
2118,KINZ,Kins Technology Group Inc. Class A,기타 금융업,556010
2119,MHLD,Maiden Holdings Ltd,보험,553010
2120,STIM,Neuronetics Inc,헬스케어 장비 및 용품,561010
2121,DRIO,DarioHealth Corp,헬스케어 장비 및 용품,561010
2122,CFAC,CF Finance Acquisition III Corp,기타 금융업,556010
2123,DCRB,Decarbonization Plus Acquisition Corp Class A,기타 금융업,556010
2124,ADER,26 Capital Acquisition Corp Class A,기타 금융업,556010
2125,CBAY,Cymabay Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2126,EIGR,Eiger BioPharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2127,XGN,Exagen Inc,헬스케어 장비 및 용품,561010
2128,POW,Powered Brands Class A,기타 금융업,556010
2129,TDACU,Trident Acquisitions Corp Unit,기타 금융업,556010
2130,ZNTE,Zanite Acquisition Corp Class A,기타 금융업,556010
2131,DBDR,Roman DBDR Tech Acquisition Corp Class A,기타 금융업,556010
2132,KAIR,Kairos Acquisition Corp Class A,기타 금융업,556010
2133,HCCC,Healthcare Capital Corp Class A,기타 금융업,556010
2134,EAC,Edify Acquisition Corp Class A,기타 금융업,556010
2135,VTGN,VistaGen Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2136,SV,Spring Valley Acquisition Corp Class A,기타 금융업,556010
2137,FCBP,First Choice Bancorp (California),은행,551010
2138,LCAP,Lionheart Acquisition Corporation II Class A,기타 금융업,556010
2139,FSBW,FS Bancorp Inc,은행,551010
2140,CECE,CECO Environmental Corp,전문 및 상업 서비스,522030
2141,LCAAU,L Catterton Asia Acquisition Corp,기타 금융업,556010
2142,ACEV,ACE Convergence Acquisition Corp Class A,기타 금융업,556010
2143,PTIC,PropTech Investment II Corp Class A,기타 금융업,556010
2144,SPKBU,Silver Spike Acquisition II Corp,기타 금융업,556010
2145,SVFB,SVF Investment Corp 2 Class A,기타 금융업,556010
2146,IRMD,IRadimed Corp,헬스케어 장비 및 용품,561010
2147,JSM,Navient Corp PRF,은행,551010
2148,ENFAU,890 5th Avenue Partners Inc,기타 금융업,556010
2149,TLIS,Talis Biomedical Corp,생명과학 및 메디컬 리서치,562020
2150,DFPH,DFP Healthcare Acquisitions Corp Class A,기타 금융업,556010
2151,EJFAU,EJF Acquisition Corp,기타 금융업,556010
2152,BLU,BELLUS Health Inc,생명과학 및 메디컬 리서치,562020
2153,IPVIU,InterPrivate IV InfraTech Partners Inc,기타 금융업,556010
2154,ARRWU,Arrowroot Acquisition Corp,기타 금융업,556010
2155,TRVN,Trevena Inc,생명과학 및 메디컬 리서치,562020
2156,NMTR,9 Meters Biopharma Inc,생명과학 및 메디컬 리서치,562020
2157,SMSI,Smith Micro Software Inc,소프트웨어 및 IT서비스,572010
2158,KLAQU,KL Acquisition Corp,기타 금융업,556010
2159,TZPSU,TZP Strategies Acquisition Corp,기타 금융업,556010
2160,DHBCU,DHB Capital Corp,기타 금융업,556010
2161,CLRMU,Clarim Acquisition Corp,기타 금융업,556010
2162,NNBR,NN Inc,"건설장비 및 대형차, 기차, 배",521020
2163,NEBCU,Nebula Caravel Acquisition Corp,기타 금융업,556010
2164,PROG,Progenity Inc,헬스케어 장비 및 용품,561010
2165,DGNS,Dragoneer Growth Opportunities Corp II Class A,기타 금융업,556010
2166,GPP,Green Plains Partners LP Unit,오일 및 가스 장비 및 서비스,501030
2167,EGAN,eGain Corp,소프트웨어 및 IT서비스,572010
2168,BEEM,Beam Global,재생에너지,502010
2169,EDAP,Edap Tms SA ADR,헬스케어 장비 및 용품,561010
2170,EZPW,EZCORP Inc Class A,은행,551010
2171,BFI,Burgerfi International Inc,호텔 및 엔터테인먼트,533010
2172,NOAC,Natural Order Acquisition Corp,기타 금융업,556010
2173,TYME,Tyme Technologies Inc,생명과학 및 메디컬 리서치,562020
2174,FLL,Full House Resorts Inc,호텔 및 엔터테인먼트,533010
2175,CRMD,CorMedix Inc,제약,562010
2176,KINZU,Kins Technology Group Inc.,기타 금융업,556010
2177,SBT,Sterling Bancorp Inc,은행,551010
2178,ESCA,Escalade Inc,레저 상품,532050
2179,VII,7GC & Holdings Co Inc Class A,기타 금융업,556010
2180,ARBG,Aequi Acquisition Corp Class A,기타 금융업,556010
2181,FREQ,Frequency Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2182,ADERU,26 Capital Acquisition Corp,기타 금융업,556010
2183,VIHAU,VPC Impact Acquisition Holdings,기타 금융업,556010
2184,NISN,Nisun International Enterprise Development Group Co Ltd Class A,핀테크,573010
2185,NATH,Nathan's Famous Inc,호텔 및 엔터테인먼트,533010
2186,INFI,Infinity Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2187,IMMR,Immersion Corp,소프트웨어 및 IT서비스,572010
2188,FMAO,Farmers & Merchants Bancorp Inc,은행,551010
2189,GTPAU,Gores Technology Partners Inc,기타 금융업,556010
2190,PUCK,Goal Acquisitions Corp,기타 금융업,556010
2191,BIOT,Biotech Acquisition Co Class A,기타 금융업,556010
2192,RUHN,Ruhnn Holding Ltd ADR,다양한 소매업,534020
2193,CASI,CASI Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2194,ACTDU,ArcLight Clean Transition Corp II,기타 금융업,556010
2195,HRZN,Horizon Technology Finance Corp,다양한 금융서비스,555010
2196,HCCCU,Healthcare Capital Corp,기타 금융업,556010
2197,TMKRU,Tastemaker Acquisition Corp,기타 금융업,556010
2198,XERS,Xeris Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2199,LHAA,Lerer Hippeau Acquisition Corp Class A,기타 금융업,556010
2200,KAIRU,Kairos Acquisition Corp,기타 금융업,556010
2201,POWRU,Powered Brands,기타 금융업,556010
2202,NVSAU,New Vista Acquisition Corp,기타 금융업,556010
2203,NXTC,NextCure Inc,제약,562010
2204,SVOK,Seven Oaks Acquisition Corp Class A,기타 금융업,556010
2205,TIPT,Tiptree Inc,기타 금융업,556010
2206,FTIVU,Fintech Acquisition Corp. IV,기타 금융업,556010
2207,GSAQ,Global Synergy Acquisition Corp Class A,기타 금융업,556010
2208,HLAHU,Hamilton Lane Alliance Holdings I Inc,기타 금융업,556010
2209,ATVCU,Tribe Capital Growth Corp I,기타 금융업,556010
2210,PBCTP,People's United Financial Inc PRF,은행,551010
2211,PMGMU,Priveterra Acquisition Corp,기타 금융업,556010
2212,AEYE,AudioEye Inc,소프트웨어 및 IT서비스,572010
2213,SWETU,Athlon Acquisition Corp,기타 금융업,556010
2214,KMPH,KemPharm Inc,생명과학 및 메디컬 리서치,562020
2215,PVBC,Provident Bancorp Inc (Maryland),은행,551010
2216,PCSB,PCSB Financial Corp,은행,551010
2217,EACPU,Edify Acquisition Corp,기타 금융업,556010
2218,FSSI,Fortistar Sustainable Solutions Corp Class A,기타 금융업,556010
2219,ORMP,Oramed Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2220,FSRXU,FinServ Acquisition II Corp,기타 금융업,556010
2221,FIIIU,Forum Merger III Corp,기타 금융업,556010
2222,LBPH,Longboard Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2223,PFBI,Premier Financial Bancorp Inc,은행,551010
2224,VINC,Vincerx Pharma Inc,기타 금융업,556010
2225,KMDA,Kamada Ltd,제약,562010
2226,DAKT,Daktronics Inc,전자 장비 및 부품,571040
2227,KZR,Kezar Life Sciences Inc,생명과학 및 메디컬 리서치,562020
2228,HYW,Hywin Holdings Ltd ADR,투자은행 및 서비스,551020
2229,EYPT,EyePoint Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2230,MON,Monument Circle Acquisition Corp Class A,기타 금융업,556010
2231,CBNK,Capital Bancorp Inc,은행,551010
2232,ACAC,Acies Acquisition Corp Class A,기타 금융업,556010
2233,SCOR,Comscore Inc,미디어 및 출판,533020
2234,CRSAU,Crescent Acquisition Corp Unit,기타 금융업,556010
2235,SVOKU,Seven Oaks Acquisition Corp,기타 금융업,556010
2236,LBPS,4D Pharma PLC ADR,생명과학 및 메디컬 리서치,562020
2237,MTAC,MedTech Acquisition Corp Class A,기타 금융업,556010
2238,PTVCB,Protective Insurance Corp Class B,보험,553010
2239,SLGL,Sol Gel Technologies Ltd,생명과학 및 메디컬 리서치,562020
2240,AFCG,AFC Gamma Inc,은행,551010
2241,SSSS,SuRo Capital Corp,투자은행 및 서비스,551020
2242,TCDA,Tricida Inc,생명과학 및 메디컬 리서치,562020
2243,NRIM,Northrim BanCorp Inc,은행,551010
2244,DBTX,Decibel Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2245,GMBL,Esports Entertainment Group Inc,소프트웨어 및 IT서비스,572010
2246,AURCU,Aurora Acquisition Corp,기타 금융업,556010
2247,KRNLU,Kernel Group Holdings Inc,기타 금융업,556010
2248,FITBO,Fifth Third Bancorp ADR,은행,551010
2249,PCTTU,Purecycle Technologies Inc,전문 및 상업 서비스,522030
2250,MBIO,Mustang Bio Inc,생명과학 및 메디컬 리서치,562020
2251,IIIIU,Insu Acquisition Corp III,기타 금융업,556010
2252,HQI,Hirequest Inc,전문 및 상업 서비스,522030
2253,CIDM,Cinedigm Corp Class A,미디어 및 출판,533020
2254,CABA,Cabaletta Bio Inc,생명과학 및 메디컬 리서치,562020
2255,TRCH,Torchlight Energy Resources Inc,오일 및 가스,501020
2256,FSSIU,Fortistar Sustainable Solutions Corp,기타 금융업,556010
2257,ACNB,ACNB Corp,은행,551010
2258,TLSA,Tiziana Life Sciences PLC ADR,생명과학 및 메디컬 리서치,562020
2259,TEKKU,Tekkorp Digital Acquisition Corp,기타 금융업,556010
2260,GSAQU,Global Synergy Acquisition Corp,기타 금융업,556010
2261,WLFC,Willis Lease Finance Corp,전문 및 상업 서비스,522030
2262,UK,Ucommune International Ltd Class A,부동산 운영 관리,601010
2263,LVRAU,Levere Holdings Corp,기타 금융업,556010
2264,CFFVU,CF Acquisition V Corp,기타 금융업,556010
2265,AGMH,AGM Group Holdings Inc Class A,소프트웨어 및 IT서비스,572010
2266,ACEVU,ACE Convergence Acquisition Corp,기타 금융업,556010
2267,FMBIP,First Midwest Bancorp Inc ADR,은행,551010
2268,LEGO,Legato Merger Corp,기타 금융업,556010
2269,VALU,Value Line Inc,전문 및 상업 서비스,522030
2270,SRSA,Sarissa Capital Acquisition Corp Class A,기타 금융업,556010
2271,ZKIN,ZK International Group Co Ltd,주택건설,532030
2272,CFFEU,CF Acquisition VIII Corp,기타 금융업,556010
2273,ITHX,ITHAX Acquisition Corp Class A,기타 금융업,556010
2274,TBNK,Territorial Bancorp Inc,은행,551010
2275,ENVI,Environmental Impact Acquisition Corp Class A,기타 금융업,556010
2276,LFTR,Lefteris Acquisition Corp Class A,기타 금융업,556010
2277,VPCBU,VPC Impact Acquisition Holdings II,기타 금융업,556010
2278,AEAC,Authentic Equity Acquisition Corp Class A,기타 금융업,556010
2279,ORRF,Orrstown Financial Services Inc,은행,551010
2280,DCRBU,Decarbonization Plus Acquisition Corp,기타 금융업,556010
2281,STWOU,ACON S2 Acquisition Corp,기타 금융업,556010
2282,CERC,Cerecor Inc,생명과학 및 메디컬 리서치,562020
2283,REDU,Rise Education Cayman Ltd ADR,교육서비스,631010
2284,AQMS,Aqua Metals Inc,메탈&마이닝,512010
2285,RCLFU,Rosecliff Acquisition Corp I,기타 금융업,556010
2286,BPYPO,Brookfield Property Partners LP Unit Class A,부동산 운영 관리,601010
2287,PAQC,Provident Acquisition Corp Class A,기타 금융업,556010
2288,VOSO,Virtuoso Acquisition Corp Class A,기타 금융업,556010
2289,AKU,Akumin Inc,헬스케어 업체 및 서비스,561020
2290,LATN,Union Acquisition Corp II,기타 금융업,556010
2291,NOACU,Natural Order Acquisition Corp,기타 금융업,556010
2292,OSMT,Osmotica Pharmaceuticals PLC,제약,562010
2293,SCAQU,Stratim Cloud Acquisition Corp,기타 금융업,556010
2294,MTACU,MedTech Acquisition Corp,기타 금융업,556010
2295,OVID,Ovid Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2296,MONCU,Monument Circle Acquisition Corp,기타 금융업,556010
2297,ZNTEU,Zanite Acquisition Corp,기타 금융업,556010
2298,FKWL,Franklin Wireless Corp,커뮤니케이션 및 네트워킹,571020
2299,TMTS,Spartacus Acquisition Corp Class A,기타 금융업,556010
2300,IDBA,Idex Biometrics ASA ADR,전자 장비 및 부품,571040
2301,DRTT,DIRTT Environmental Solutions Ltd,건설 및 엔지니어링,522010
2302,BKCC,BlackRock Capital Investment Corp,다양한 금융서비스,555010
2303,BPYUP,Brookfield Property REIT Inc PRF,주택 및 상업용 리츠,601020
2304,HCAQ,HealthCor Catalio Acquisition Corp Class A,기타 금융업,556010
2305,ATOS,Atossa Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2306,GGMCU,Glenfarne Merger Corp,기타 금융업,556010
2307,DISAU,Disruptive Acquisition Corporation I,기타 금융업,556010
2308,GAMCU,Golden Arrow Merger Corp,기타 금융업,556010
2309,ONDS,Ondas Holdings Inc,소프트웨어 및 IT서비스,572010
2310,KIIIU,Kismet Acquisition Three Corp,기타 금융업,556010
2311,STRS,Stratus Properties Inc,부동산 운영 관리,601010
2312,CNTG,Centogene NV,생명과학 및 메디컬 리서치,562020
2313,NCNA,NuCana PLC ADR,생명과학 및 메디컬 리서치,562020
2314,SVSVU,Spring Valley Acquisition Corp,기타 금융업,556010
